Feature	Gain	Cover	Frequency
ctrx_quarter___r_mcaja_ahorro	0.10806128426702	0.00708296097475655	0.0065346915241207
ctrx_quarter___r_mprestamos_personales	0.0749268648787666	0.00525586803870339	0.00531744506374528
r_mpayroll	0.0370905655085601	0.0176402345359885	0.00807226600038439
cpayroll_trx	0.0359284919958366	0.00791422100145436	0.00288295214299443
ctrx_quarter___ctarjeta_visa	0.0287531465589863	0.00603103806338366	0.00576590428598885
campo1	0.0279150894282683	0.00141989296276945	0.00121724646037542
ctrx_quarter	0.023983327620918	0.00246167946943328	0.00275482093663912
r_mrentabilidad_annual	0.0219741091462047	0.0275596555220394	0.021654173874047
ctrx_quarter___cdescubierto_preacordado	0.020401090370261	0.00360046382523495	0.00422832980972516
r_mcaja_ahorro___r_mprestamos_personales	0.0189851773542115	0.00508717742873417	0.0065346915241207
r_mpasivos_margen	0.0142345490032598	0.00594244780214464	0.00775193798449612
r_mcuentas_saldo	0.0132896621554187	0.00267535973036828	0.00461272342879108
r_mprestamos_personales	0.012799735147065	0.0128846471650812	0.00544557627010058
r_Visa_msaldototal	0.0122204188312532	0.00934266674279847	0.0114677429688001
nulos___r_mcomisiones_mantenimiento	0.0120233710456641	0.00751047566816895	0.0073675443654302
r_mcaja_ahorro___ccomisiones_otras	0.0119350574477687	0.00395168605733296	0.00602216669869947
r_mtarjeta_visa_consumo	0.0109715955446157	0.0124051736682627	0.00935357806393747
ctarjeta_debito___r_mcuenta_corriente	0.0103628027658172	0.00604338825169649	0.00717534755589724
r_mactivos_margen	0.0100326549541656	0.0148127044996637	0.0135819078736626
ctrx_quarter___r_mcuentas_saldo	0.00977258774201102	0.00186135793555108	0.00358767377794862
ctarjeta_visa___r_mcuentas_saldo	0.00935292832820961	0.00674485529825002	0.00634249471458774
r_Visa_mpagominimo	0.00898286366945101	0.00975853774273305	0.0110192837465565
ctarjeta_visa_transacciones	0.00878162399576794	0.00488350185313221	0.00659875712729835
r_mcuentas_saldo___r_mprestamos_personales	0.00873981191009093	0.00847109459979462	0.00839259401627266
cliente_edad	0.00867457963547827	0.0136140881141167	0.0178743032865654
r_mprestamos_personales___cprestamos_personales	0.00829931322831451	0.00753737935072074	0.00275482093663912
ccomisiones_mantenimiento___r_Visa_fechaalta	0.00787832014338264	0.0037094616088903	0.00461272342879108
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.00769059173805667	0.00537996714945705	0.00410019860336985
r_mrentabilidad	0.00763058862558967	0.0115248721229755	0.0111474149529118
ctrx_quarter___ctarjeta_debito	0.00744091148329463	0.00588405720148005	0.00557370747645589
cdescubierto_preacordado___r_mcuentas_saldo	0.00720295531999833	0.00551455291871509	0.00717534755589724
cdescubierto_preacordado___ctarjeta_visa	0.00612297894600513	0.00558550475805636	0.00275482093663912
ccajas_consultas	0.00601533313139048	0.0147116727446352	0.00422832980972516
chomebanking_transacciones	0.00574190750126576	0.00828804807465047	0.0105708245243129
r_mcomisiones_mantenimiento	0.00536210998624776	0.00376026936456727	0.00377987058748158
r_Master_fechaalta	0.00518284065227448	0.015773974544114	0.0120443333973989
r_Visa_msaldopesos	0.00514223537902127	0.00721898068903989	0.00884105323851624
r_Master_Fvencimiento	0.00510299899499922	0.0121246308558874	0.0127490550323531
r_mcuenta_corriente___r_mprestamos_personales	0.00492881510226176	0.0038606919174816	0.00525337946056762
Visa_cconsumos	0.00477394728843049	0.00712761683684902	0.0098661028893587
r_tot	0.0043698893010692	0.00343971080448194	0.00493305144467935
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.00436308834106273	0.0073657100866802	0.00794413479402909
r_mprestamos_personales___ccomisiones_otras	0.00419056356544445	0.0119775946119734	0.0105067589211352
r_Visa_mconsumospesos	0.00416872612406855	0.0079831880692888	0.0100582996988917
ccaja_ahorro___r_mcuentas_saldo	0.00393390189533762	0.00317284136142399	0.00531744506374528
r_mcuenta_corriente___r_Visa_fechaalta	0.00391341693679895	0.00843403355717849	0.00762380677814082
ctarjeta_debito___r_mcaja_ahorro	0.00386766532357857	0.00355187434359501	0.00627842911141008
r_mcaja_ahorro___r_Visa_fechaalta	0.00383643212785868	0.0126965848259707	0.00871292203216093
r_Visa_mpagospesos	0.00369617714229734	0.00706944177698156	0.00941764366711513
ctrx_quarter___nulos	0.00366917386717989	0.00494164547996676	0.00755974117496316
r_mcuenta_debitos_automaticos	0.00365889680089208	0.00988974071892516	0.00775193798449612
nulos___r_Visa_fechaalta	0.00359399481337535	0.00328941001557823	0.00448459222243578
r_mcuentas_saldo___ccomisiones_otras	0.00356005855061869	0.00458071642794284	0.00621436350823243
cdescubierto_preacordado___r_mcomisiones_mantenimiento	0.00354896580852989	0.00334706268837489	0.00461272342879108
cproductos	0.00350444394516787	0.0109690852094874	0.00595810109552181
r_mcaja_ahorro_dolares	0.0034861345937967	0.00512195733124743	0.00768787238131847
cliente_antiguedad	0.00344442181264705	0.00539087141825586	0.00826446280991736
ctarjeta_debito___r_mcuentas_saldo	0.00343136841010667	0.00722786426286569	0.00749567557178551
r_mcuenta_corriente___ccomisiones_mantenimiento	0.0034004394507014	0.00437041896007376	0.0057018386828112
r_mcomisiones_otras	0.00338328237140331	0.00750296916054698	0.00672688833365366
r_mcuentas_saldo___r_Visa_fechaalta	0.00338263136368009	0.00521668302114896	0.00711128195271959
ccaja_ahorro___r_mprestamos_personales	0.0033640985689649	0.00310574680426454	0.0032032801588827
cdescubierto_preacordado___r_mcuenta_corriente	0.00333503425082485	0.00308583921675264	0.00467678903196874
r_mttarjeta_visa_debitos_automaticos	0.00331695745489733	0.00577168560562531	0.00730347876225255
nulos___r_mcuenta_corriente	0.00331311961773147	0.00542298100978256	0.00691908514318662
ctrx_quarter___ccomisiones_otras	0.00327251473574193	0.00272393723751949	0.00461272342879108
ctrx_quarter___r_Visa_fechaalta	0.00325183890060288	0.00510454343101335	0.00698315074636428
r_Visa_Fvencimiento	0.00321975727865089	0.00703242563869816	0.00788006919085143
cmobile_app_trx	0.00319850057544605	0.00370821626206249	0.00467678903196874
r_Master_mlimitecompra	0.00319723896063397	0.00524763408089114	0.00864885642898328
cdescubierto_preacordado___r_mcaja_ahorro	0.00316706362885689	0.00382432689202284	0.00410019860336985
ctarjeta_debito___r_mprestamos_personales	0.00312992565084233	0.00327565132802865	0.00576590428598885
ccaja_seguridad	0.00312609872162335	0.00462349379211595	0.00121724646037542
r_Visa_mconsumosdolares	0.0031191773286084	0.0054407406733787	0.00743160996860785
r_Visa_mfinanciacion_limite	0.00310835942459601	0.00653866358320389	0.00807226600038439
ctarjeta_visa___r_Visa_fechaalta	0.00308506434467679	0.0102717299030011	0.00557370747645589
