Feature	Gain	Cover	Frequency
ctrx_quarter___r_mcaja_ahorro	0.0866629866269955	0.00818525059234563	0.00945620437956204
ctrx_quarter___r_mprestamos_personales	0.0430321374311661	0.00688808859147843	0.00637226277372263
r_mpayroll	0.0333505413281442	0.0115509596337368	0.0065985401459854
campo1	0.031261676264061	0.0016397864596924	0.000751824817518248
ctrx_quarter	0.0250115987921195	0.00248902228704636	0.00396715328467153
r_mrentabilidad_annual	0.021288195865238	0.0212256983105685	0.017
cpayroll_trx	0.0208997825207681	0.0055894087391051	0.00251459854014599
ctrx_quarter___cdescubierto_preacordado	0.0181255508357227	0.00545182383348693	0.00659489051094891
r_mtarjeta_visa_consumo	0.0129287750806005	0.00729017291815449	0.00765328467153285
cliente_edad	0.0114332177308283	0.0151124667813575	0.0170839416058394
r_mpasivos_margen	0.0113409140168454	0.00597522897752562	0.0080985401459854
r_mcaja_ahorro___r_mprestamos_personales	0.0112911202542273	0.00564584070780751	0.00812773722627737
r_mactivos_margen	0.0108505591579139	0.0127104464271335	0.0113868613138686
r_mcuentas_saldo___r_mprestamos_personales	0.0104563678421306	0.008351864338341	0.00901824817518248
r_mprestamos_personales	0.0100331095389039	0.00622044365762446	0.00305474452554745
ctrx_quarter___ctarjeta_visa	0.00985010316431362	0.00385177632044267	0.00493430656934307
r_Visa_mpagominimo	0.00898415371156823	0.00849383390056848	0.00984306569343066
r_mrentabilidad	0.00868845402503119	0.010901800520287	0.0100948905109489
ccaja_ahorro___r_mcuentas_saldo	0.00848087385052185	0.00517704881414527	0.00572627737226277
ctarjeta_visa___r_mcuentas_saldo	0.00785390932916971	0.00352216368964074	0.00480656934306569
chomebanking_transacciones	0.00774994710701041	0.00916939278842838	0.0118613138686131
r_Master_Fvencimiento	0.00769672364256098	0.00932097671083859	0.0119160583941606
nulos___r_mcomisiones_mantenimiento	0.0076095620791906	0.00753119399695203	0.00693430656934307
ctrx_quarter___ccaja_ahorro	0.00715789037048703	0.00344070486913557	0.00482846715328467
r_Visa_msaldopesos	0.00690752443904134	0.00611157571654153	0.00806569343065693
ctarjeta_visa_transacciones	0.00656837509651145	0.0072381070718849	0.00745255474452555
r_Visa_msaldototal	0.00651871363560315	0.00666593669789341	0.00772627737226277
ctrx_quarter___ctarjeta_debito	0.00649004816602982	0.0065144836295563	0.00718978102189781
r_mprestamos_personales___cprestamos_personales	0.00634621449352943	0.00321974863896613	0.00118978102189781
r_tot	0.00633451833019307	0.00611566048181397	0.0078978102189781
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.00627610314151092	0.00333770808135821	0.00303284671532847
r_Master_fechaalta	0.00625108322392443	0.0108380437892944	0.00934306569343066
r_Visa_mpagospesos	0.00620301326686891	0.00677938174444076	0.0103211678832117
ctrx_quarter___ccomisiones_otras	0.00614826757821511	0.0034454342892985	0.00618613138686131
r_Visa_mconsumospesos	0.00603134616139703	0.00680538853856735	0.00992700729927007
r_Visa_Fvencimiento	0.00603010778669063	0.00765380816538226	0.00913868613138686
r_mtransferencias_recibidas	0.00586705084308581	0.00834724305743337	0.00977737226277372
r_mcuenta_corriente___r_mprestamos_personales	0.00579652985730334	0.00343943799546295	0.00508394160583942
ctrx_quarter___nulos	0.00578336153330869	0.00644613822665831	0.00942335766423358
r_Master_mfinanciacion_limite	0.00567527746206197	0.00530562429837873	0.00948905109489051
r_mprestamos_personales___ccomisiones_otras	0.00566405481076146	0.0114263198052356	0.010007299270073
r_mcaja_ahorro_dolares	0.0056434041184708	0.0063961863913461	0.00911313868613139
cdescubierto_preacordado___ctarjeta_visa	0.00562926760624856	0.00147102679051094	0.000638686131386861
r_Visa_mfinanciacion_limite	0.00559758983627819	0.00950272187000304	0.00992335766423358
Visa_cconsumos	0.00558077769550193	0.00565423418137207	0.00833576642335767
cdescubierto_preacordado___r_mcuentas_saldo	0.00556009641609276	0.00411388023402808	0.00609124087591241
cliente_antiguedad	0.00551898416959994	0.00786839254077151	0.00892700729927007
ctarjeta_debito___r_mcuentas_saldo	0.00547998265139643	0.00702474121408375	0.00733941605839416
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.00546635045965424	0.00570840902182947	0.00751824817518248
r_mcuenta_debitos_automaticos	0.00523063430868447	0.00890515688712793	0.00723722627737226
r_mcuenta_corriente___r_Visa_fechaalta	0.00517067792851652	0.00592588249907558	0.00692335766423358
r_mcuentas_saldo___r_Visa_fechaalta	0.00498195315447635	0.00732781959318006	0.00764233576642336
r_mcuenta_corriente___ccomisiones_mantenimiento	0.00494547469635875	0.00437712629882027	0.00517883211678832
ctarjeta_debito___r_mprestamos_personales	0.0047322056363343	0.0037661279399228	0.00593065693430657
r_mttarjeta_visa_debitos_automaticos	0.00469864951251573	0.00661595322906193	0.00741605839416058
