Feature	Gain	Cover	Frequency
ctrx_quarter___r_mcaja_ahorro	0.223861304200824	0.0120872476856997	0.0101522842639594
r_mpayroll	0.0605197607996703	0.0250144723283129	0.00904877510483337
ctrx_quarter___r_mprestamos_personales	0.0370445805039946	0.00263718920076093	0.00397263297285367
ctrx_quarter___cdescubierto_preacordado	0.0288023237486564	0.00476532558753366	0.0055175457956301
r_mcuentas_saldo___r_mprestamos_personales	0.0282292687035573	0.0125684519099758	0.0128007062458618
r_mrentabilidad_annual	0.0251474209335594	0.0316069259047112	0.0289119399691017
ctrx_quarter___ctarjeta_visa	0.0249997695301613	0.00657649640304694	0.00463473846832929
cpayroll_trx	0.0234131985975877	0.0101986956534785	0.00419333480467888
ctrx_quarter___ccomisiones_otras	0.0217466534845823	0.00375096931522575	0.00640035312293092
r_mtarjeta_visa_consumo	0.0186024652507211	0.0138701691364928	0.0103729860957846
campo1	0.0179377701585625	0.000774260402285403	0.00110350915912602
r_mpasivos_margen	0.0143199645307376	0.00762909504850229	0.00617965129110572
r_mprestamos_personales___cprestamos_personales	0.0141180969231684	0.00446874680813687	0.00220701831825204
r_mprestamos_personales	0.0138319110114325	0.0147438270141582	0.00706245861840653
nulos___ccomisiones_mantenimiento	0.0127011274806862	0.00102782969527974	0.00176561465460163
r_mactivos_margen	0.011180446544126	0.0131791381020212	0.0128007062458618
r_Visa_mpagominimo	0.0111658485625316	0.00943426478560385	0.0121386007503862
cliente_edad	0.00939174597070598	0.0166362075023784	0.0211873758552196
nulos___r_mcomisiones_mantenimiento	0.0091671325886796	0.0063407615979159	0.00772456411388215
r_Visa_msaldopesos	0.00846903935770722	0.00808705432230494	0.00993158243213419
r_mrentabilidad	0.00794647484220589	0.0147658432728304	0.011917898918561
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.00720905272369597	0.00647261130224651	0.00463473846832929
ctarjeta_visa___r_mcuentas_saldo	0.0071206467136637	0.00927402860931341	0.00838666960935776
ccajas_consultas	0.0064831193212019	0.0171604686732554	0.0050761421319797
r_mcuentas_saldo	0.00595577817113553	0.00130951651911001	0.00220701831825204
r_mcuenta_corriente___ccomisiones_mantenimiento	0.00590004869194325	0.00767785249225867	0.00838666960935776
ctarjeta_visa_transacciones	0.00573818646286437	0.00422411057914029	0.00838666960935776
cdescubierto_preacordado___ctarjeta_visa	0.00570069783871967	0.00574319551403252	0.00286912381372765
r_Master_fechaalta	0.00557119678123795	0.0162323001211242	0.0128007062458618
r_mcuentas_saldo___ccomisiones_mantenimiento	0.00556175853087309	0.00808046262809171	0.0050761421319797
r_mcaja_ahorro___r_mprestamos_personales	0.00504494153082366	0.00598351286498059	0.00640035312293092
chomebanking_transacciones	0.00500805689522779	0.00797938822570381	0.0116971970867358
ccaja_seguridad	0.00451533579591023	0.00838981874755142	0.00220701831825204
ctarjeta_visa___r_Visa_fechaalta	0.00448244562182655	0.0103942211239089	0.00662105495475612
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.00439403013727878	0.00805364234267695	0.010814389759435
r_Visa_msaldototal	0.00434791115260574	0.0114991841881941	0.0105936879276098
ccaja_ahorro___r_mprestamos_personales	0.00427668986277707	0.00324533890887306	0.00286912381372765
r_Master_Fvencimiento	0.00425105770917488	0.0120846637415681	0.0116971970867358
ccaja_ahorro___cdescubierto_preacordado	0.00420343956431311	0.0015278914383611	0.000882807327300817
nulos___r_mcuenta_corriente	0.00408495774018864	0.00564183107709924	0.00728316045023174
r_mcuentas_saldo___r_Visa_fechaalta	0.00391278672365419	0.00506353383373995	0.00772456411388215
cmobile_app_trx	0.00390192480787535	0.00418866308433926	0.00573824762745531
r_mprestamos_personales___ccomisiones_otras	0.00388623922834741	0.0167967653533465	0.0147870227322887
Visa_cconsumos	0.00388565333080785	0.00650957225003891	0.00949017876848378
ctrx_quarter___nulos	0.00388240532196431	0.00568416557401425	0.00949017876848378
cdescubierto_preacordado___r_mcuentas_saldo	0.00387998901924089	0.00551768574496504	0.00838666960935776
r_Visa_mpagospesos	0.00373937643888786	0.00577816840685021	0.010814389759435
ctrx_quarter___cprestamos_personales	0.00371582155402095	0.00662270154280396	0.00220701831825204
ctarjeta_debito___r_mcuentas_saldo	0.00371010988091138	0.00648071117609572	0.00838666960935776
cdescubierto_preacordado	0.00366336368650693	0.000761092833925064	0.000441403663650408
r_mcuenta_debitos_automaticos	0.0036238702530611	0.0118396794711171	0.00750386228205694
thomebanking	0.00361386932991287	0.00382697418618192	0.00375193114102847
r_Visa_mconsumospesos	0.00354976252873409	0.00651029469972468	0.0101522842639594
ccomisiones_mantenimiento___r_Visa_fechaalta	0.00353724835537081	0.00644862808202112	0.00595894945928051
r_mcaja_ahorro___r_Visa_fechaalta	0.00353125002957228	0.0102424592296989	0.00838666960935776
r_tot	0.00340192859722782	0.00280331044164494	0.0050761421319797
r_Visa_mconsumosdolares	0.00339821955299613	0.005291058024559	0.00772456411388215
r_mcuenta_corriente___r_Visa_fechaalta	0.00338915230215715	0.00719569906401581	0.00728316045023174
ctarjeta_master	0.00318626202938329	0.00122050755380999	0.00132421099095122
ctarjeta_debito___r_mprestamos_personales	0.00308701741270783	0.00368323833884602	0.00684175678658133
r_mcaja_ahorro___r_Visa_fultimo_cierre	0.00291858336909195	0.00565940717054938	0.00706245861840653
cproductos	0.00290372840690588	0.0102392846697658	0.00640035312293092
ccallcenter_transacciones	0.00288321155666564	0.00858332979623022	0.00286912381372765
ctrx_quarter___r_mcomisiones_mantenimiento	0.00273526289540715	0.00494417670828225	0.00662105495475612
nulos___r_Visa_fechaalta	0.00270591551413852	0.00485651244860173	0.00595894945928051
r_mautoservicio	0.00270588200501619	0.00932954122129951	0.00750386228205694
r_mcomisiones_mantenimiento	0.00270564540390042	0.00289523557246489	0.00353122930920327
ctrx_quarter___r_mcuentas_saldo	0.00270445464260992	0.00220888727756242	0.00485544030015449
r_Master_mlimitecompra	0.00268985036132026	0.00438248526098492	0.00750386228205694
r_mtransferencias_recibidas	0.00265802918080338	0.00373023448190863	0.00794526594570735
r_Master_mfinanciacion_limite	0.0026526785021489	0.0036160610647802	0.00772456411388215
r_mcaja_ahorro_dolares	0.00265093486098009	0.0040382511691042	0.00706245861840653
ctarjeta_visa___r_mcuenta_corriente	0.00263479462822949	0.00558997290038495	0.00419333480467888
r_mcuentas_saldo___r_mcomisiones_mantenimiento	0.00258194608984571	0.00622151521292098	0.00640035312293092
r_Visa_Fvencimiento	0.00257780894410337	0.00589836926916721	0.00684175678658133
ccomisiones_otras___r_Visa_fechaalta	0.00248773650470685	0.00257146209942202	0.0052968439638049
ccaja_ahorro___r_Visa_fechaalta	0.00245857509084984	0.00251852288485677	0.00264842198190245
r_mttarjeta_visa_debitos_automaticos	0.00243102883389756	0.00465076721546318	0.00617965129110572
ccomisiones_otras___r_mcomisiones_mantenimiento	0.00240771135839252	0.00631490633653395	0.00860737144118296
cliente_antiguedad	0.0024072659221886	0.00684717246086344	0.00684175678658133
r_mcaja_ahorro___r_mcomisiones_mantenimiento	0.00239000140803979	0.00427113836233513	0.00662105495475612
r_Master_msaldopesos	0.00237581534839153	0.0101869729844897	0.00706245861840653
r_Visa_fechaalta___r_Visa_fultimo_cierre	0.0023058086869458	0.00420825887289633	0.00573824762745531
r_mcomisiones_mantenimiento___r_Visa_fechaalta	0.00229023646138113	0.00686007636145525	0.00485544030015449
nulos___ccomisiones_otras	0.00223161135754691	0.00598022756458472	0.0052968439638049
ccaja_ahorro___r_mcomisiones_mantenimiento	0.00223033958580201	0.00601309111525418	0.00750386228205694
ctarjeta_debito___r_mcomisiones_mantenimiento	0.00222045725377443	0.00635475180971405	0.00706245861840653
ctransferencias_recibidas	0.00214353580462582	0.00480057269483061	0.00573824762745531
r_mcomisiones_otras	0.0021384387549399	0.00639489786415028	0.0055175457956301
r_mtarjeta_master_consumo	0.00212067334199026	0.00759755511003085	0.0055175457956301
ccaja_ahorro___r_mcuentas_saldo	0.00211461411182534	0.00263499548492677	0.00463473846832929
ccajas_transacciones	0.0021086083382755	0.00413090929632067	0.00176561465460163
ctransferencias_emitidas	0.00208432533138403	0.00377242659822864	0.0050761421319797
r_Visa_mfinanciacion_limite	0.00207308746947317	0.00380909223812028	0.00573824762745531
ctrx_quarter___r_Visa_fechaalta	0.00201543717815868	0.00381045803716126	0.00617965129110572
tcallcenter	0.00201107118213282	0.00367019733101458	0.00176561465460163
r_mcaja_ahorro___ccomisiones_mantenimiento	0.00200405280339719	0.00226487449153187	0.00308982564555286
Master_status	0.00198651281862428	0.00429973049515441	0.00154491282277643
r_mcuenta_corriente___r_Visa_fultimo_cierre	0.00198248914645607	0.00406320996007316	0.0050761421319797
ctarjeta_debito___r_Visa_fultimo_cierre	0.00193063230958117	0.00262432748701208	0.00463473846832929
ctarjeta_debito___r_mcuenta_corriente	0.00190352469915339	0.00346118789090164	0.00397263297285367
r_mcuentas_saldo___ccomisiones_otras	0.00189607847787826	0.00316018476634893	0.00750386228205694
ctrx_quarter___ctarjeta_debito	0.00187878149452966	0.00778397349573623	0.00640035312293092
r_mcuenta_corriente___r_mprestamos_personales	0.00186225188582002	0.0015498127766366	0.00397263297285367
r_mcaja_ahorro___ccomisiones_otras	0.00185684318046503	0.00404329249683848	0.00684175678658133
r_Visa_mpagado	0.00185426367365049	0.00489840398366561	0.00441403663650408
ctarjeta_debito___r_mcaja_ahorro	0.00184724590279834	0.00295217726375641	0.00485544030015449
r_mcuentas_saldo___r_mcaja_ahorro	0.00184298865559472	0.00300217394602488	0.00419333480467888
ctarjeta_debito___r_Visa_fechaalta	0.00183865562284632	0.00361733194342451	0.0055175457956301
cextraccion_autoservicio	0.00178019808541085	0.00812985287449257	0.00617965129110572
r_mextraccion_autoservicio	0.00177091399399591	0.00639269360160537	0.00772456411388215
r_Master_msaldototal	0.0017696025008817	0.00297284354345371	0.00463473846832929
cdescubierto_preacordado___r_mprestamos_personales	0.00176572625030369	0.00155765952942802	0.00264842198190245
ctrx_quarter___r_Visa_fultimo_cierre	0.00175060849856245	0.0048329827369382	0.00640035312293092
r_Master_fultimo_cierre	0.00173627364614448	0.0046049312105821	0.00419333480467888
cdescubierto_preacordado___nulos	0.00173314502445709	0.00237072128053015	0.00198631648642684
r_Master_mpagado	0.0017281959909624	0.00195154226212275	0.00397263297285367
r_mplazo_fijo_dolares	0.00172597877549095	0.0102527686394484	0.00397263297285367
ctrx_quarter___r_mcuenta_corriente	0.00172386573860698	0.00213006116148299	0.00441403663650408
ccaja_ahorro___r_mcuenta_corriente	0.00171891722224705	0.0061505674897652	0.00419333480467888
nulos___r_mcuentas_saldo	0.00171337178109579	0.00331810066627632	0.00397263297285367
cdescubierto_preacordado___r_Visa_fechaalta	0.00170635220596439	0.00427262544854963	0.00463473846832929
ctarjeta_visa___r_mcaja_ahorro	0.00170235704054336	0.0031575375419529	0.0050761421319797
cdescubierto_preacordado___r_mcuenta_corriente	0.00165673810045356	0.00248769484936036	0.00375193114102847
r_mcomisiones_mantenimiento___r_Visa_fultimo_cierre	0.00165270963435652	0.00211464187037942	0.00419333480467888
r_mprestamos_personales___r_Visa_fechaalta	0.00164137845057761	0.00338438146992914	0.00463473846832929
r_mcuentas_saldo___r_Visa_fultimo_cierre	0.00163370287827951	0.00440337829496316	0.00308982564555286
ctarjeta_visa_debitos_automaticos	0.00157178289925714	0.00379604595693347	0.00331052747737806
r_mcuenta_corriente___r_mcaja_ahorro	0.00155310957069928	0.00465740636987474	0.00419333480467888
r_Visa_mpagosdolares	0.00154974671811582	0.0033092677960306	0.00397263297285367
internet	0.00154796296820722	0.00576086125452397	0.00286912381372765
r_mtransferencias_emitidas	0.00153311880974384	0.00523578271356458	0.00595894945928051
cdescubierto_preacordado___r_mcomisiones_mantenimiento	0.00147400894674406	0.0022367991475389	0.00264842198190245
r_mpagomiscuentas	0.00145646627028373	0.00306567041804203	0.00441403663650408
r_Visa_mlimitecompra	0.00144729251276534	0.00355473721517573	0.00419333480467888
r_Visa_msaldodolares	0.00143320248134816	0.00285978807766385	0.00308982564555286
r_Visa_mconsumototal	0.00142611727419048	0.00257617120576795	0.00441403663650408
ctarjeta_visa___ccomisiones_otras	0.00141120939983193	0.00337129827525473	0.00308982564555286
r_Master_mpagominimo	0.00140484350115008	0.00151521429205022	0.00308982564555286
r_mcomisiones	0.00138681020005003	0.00320667994065134	0.00331052747737806
nulos___r_Visa_fultimo_cierre	0.00135300650203208	0.00367223284618762	0.0052968439638049
nulos___r_mcaja_ahorro	0.00135254626040428	0.00266753208756324	0.00441403663650408
r_mprestamos_personales___r_mcomisiones_mantenimiento	0.00134849820036836	0.00241362529982519	0.00419333480467888
r_matm	0.00133781233033846	0.00299527639720016	0.00485544030015449
