Feature	Gain	Cover	Frequency
ctrx_quarter___r_mcaja_ahorro	0.130647387960896	0.0233844663480178	0.0256129456175838
r_mpayroll	0.0403150996140126	0.041826835998357	0.0230696883414716
ctrx_quarter_normalizado	0.0352433317547638	0.00744518839078686	0.00950307278044758
campo1	0.0336521699113286	0.00072475594027983	0.000363322468016027
ctrx_quarter___cdescubierto_preacordado	0.0310912794112287	0.0204926204128616	0.0174162876689385
r_mrentabilidad_annual	0.0294662400790209	0.0275649308102062	0.0243992939691047
cpayroll_trx	0.0237417949765476	0.0162702781021331	0.00642127369004213
r_mpasivos_margen	0.0195456011761066	0.0142048683655715	0.017684270198539
cliente_edad	0.0190446687907469	0.0182630862532776	0.0216086682041305
r_mprestamos_personales	0.0182879135746306	0.011560836189126	0.0101936431451873
r_mactivos_margen	0.0163980424907706	0.0180173385882386	0.0164989628560753
ctrx_quarter___ctarjeta_visa	0.0153093415612317	0.0164512208515119	0.0128580079106381
r_Master_mfinanciacion_limite	0.0151365782019841	0.0135862122253025	0.0197276369867426
r_Visa_mpagominimo	0.0151344552260725	0.015169142890569	0.0213922207763763
r_Master_Fvencimiento	0.014444342104388	0.0139436581786909	0.0158625043482742
r_Visa_mfinanciacion_limite	0.0142586857992582	0.0151757285443026	0.0166741822023526
r_mtarjeta_visa_consumo	0.0137514352111167	0.0154834914063912	0.0190396433770952
r_mrentabilidad	0.0130125426121213	0.0164820119023367	0.0142365718850252
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.0127134015142616	0.0110417919908698	0.0173261012407076
r_Visa_mconsumospesos	0.0122796286077237	0.0188559182865217	0.0227810917711326
ccaja_ahorro___r_mcuentas_saldo	0.0115366976879625	0.0103994060964049	0.00980712988134043
nulos___r_Visa_fechaalta	0.0114724323134456	0.00951933973252362	0.0120592138320213
Visa_cconsumos	0.0113789640138768	0.0125516200263341	0.0166226471005063
r_Master_mpagominimo	0.0113608890868156	0.0136821152322947	0.016372701856552
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.0112127532082641	0.0125560278198411	0.00895164719069276
r_mprestamos_personales___ccomisiones_otras	0.0111191090601427	0.0193968858755347	0.0219539533865004
nulos___r_mcomisiones_mantenimiento	0.0108323204352176	0.0140114391963927	0.0199105865982968
r_Master_fultimo_cierre	0.0108289812823774	0.00905822744184141	0.0146540062099798
r_mcaja_ahorro___r_Visa_fechaalta	0.010826808313872	0.0129934798929056	0.0166819124676295
r_mcuentas_saldo___r_mprestamos_personales	0.0106924128062624	0.0147109435157227	0.016050607470013
r_mcuenta_corriente___r_Visa_fechaalta	0.0106353560721065	0.0108553882387156	0.0124560341162374
nulos___r_mcuenta_corriente	0.0105195826367152	0.0131235183743654	0.0153316927992579
r_mcuentas_saldo___r_mcaja_ahorro	0.0104386019770128	0.0107290177323742	0.0188773078062796
r_Visa_msaldototal	0.0103164214010821	0.0158681423552904	0.0206707293505289
r_mcomisiones_mantenimiento___r_Visa_fechaalta	0.0101957360570801	0.0144397318097759	0.0117087751394669
