Feature	Gain	Cover	Frequency
ctrx_quarter	0.180316634937595	0.0117320204524071	0.00538793103448276
ctrx_quarter___r_mcaja_ahorro	0.0918901195032021	0.0344738606969913	0.0258620689655172
ccaja_ahorro___r_mcuentas_saldo	0.062858130841548	0.00802388344066457	0.0123922413793103
campo1	0.0588079277640641	0.00411989037228258	0.00161637931034483
r_mpayroll	0.0542061440864132	0.0532019872816988	0.015625
cpayroll_trx	0.0451600160769612	0.0324596978897195	0.00915948275862069
r_mpasivos_margen	0.0284615359962871	0.0109355903641683	0.0113146551724138
r_mrentabilidad_annual	0.0276924123739932	0.0253755883363013	0.0269396551724138
ctrx_quarter___ctarjeta_visa	0.0250616461626584	0.00887102766069205	0.00808189655172414
campo8	0.0247180625506079	0.00464588582522384	0.00161637931034483
r_mprestamos_personales	0.0231199861559483	0.0240461797821384	0.0231681034482759
r_mprestamos_personales___cprestamos_personales	0.0186123183929396	0.00977806867458084	0.00592672413793103
r_mtarjeta_visa_consumo	0.0175579146036645	0.0179688635830706	0.0172413793103448
ctrx_quarter___cdescubierto_preacordado	0.0155121531839815	0.0119140326858079	0.0107758620689655
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.0143052006371936	0.0210805814559387	0.0150862068965517
cdescubierto_preacordado___ctarjeta_visa	0.013066655887836	0.00745752617268181	0.00484913793103448
cdescubierto_preacordado___r_mcuentas_saldo	0.0127381401548688	0.0267601801505621	0.025323275862069
cproductos	0.0121957706716004	0.00960562316896671	0.0123922413793103
r_Visa_msaldopesos	0.0112961776401759	0.0126249557800703	0.0134698275862069
r_mactivos_margen	0.0111552321221383	0.0203067239571673	0.0231681034482759
nulos___r_mcomisiones_mantenimiento	0.0108283978209442	0.0230505417910283	0.021551724137931
r_mcuentas_saldo___r_mcaja_ahorro	0.0101836501383328	0.00996767493460059	0.0172413793103448
r_Visa_msaldototal	0.00985858216814377	0.0145267444509138	0.0167025862068966
ctarjeta_visa___r_mcuentas_saldo	0.00916921458678344	0.0236829583618298	0.0188577586206897
ctarjeta_visa___r_mcuenta_corriente	0.00875616496587037	0.00489704734468837	0.0102370689655172
ccaja_ahorro___r_mprestamos_personales	0.00846515837448054	0.0058625012621796	0.00915948275862069
cdescubierto_preacordado___r_mprestamos_personales	0.00802487301645816	0.0113824333649478	0.0134698275862069
r_Visa_mpagominimo	0.00763878571876167	0.0165822466950447	0.0172413793103448
ctarjeta_visa___r_Visa_fechaalta	0.00761911021632596	0.0239583683938777	0.0145474137931034
ccajas_consultas	0.00683659264279365	0.0204482521727994	0.00592672413793103
ctrx_quarter___r_mcuentas_saldo	0.00677489374628706	0.0144764667574365	0.0145474137931034
