Feature	Gain	Cover	Frequency
ctrx_quarter___r_mcaja_ahorro	0.203066732950164	0.0314387171709073	0.0251935870869233
campo1	0.0622890083205034	0.00141122732539943	0.000425346275493511
r_mpayroll	0.0548265378681971	0.0662629804196896	0.0206020285745447
ctrx_quarter_normalizado	0.0415471914106288	0.00678389788124197	0.00732904351619588
cpayroll_trx	0.0328256178749681	0.0252315125797852	0.00416621223688516
r_mrentabilidad_annual	0.032024559963607	0.0257922918317279	0.0298069582288145
ctrx_quarter___cdescubierto_preacordado	0.0281615483058955	0.027201956287925	0.0184971098265896
r_mprestamos_personales	0.0231121741957108	0.0157120795357577	0.0116479441596684
r_mpasivos_margen	0.0204551870441455	0.0147782907813949	0.01547606063911
r_mtarjeta_visa_consumo	0.016435236289644	0.0166824339839175	0.0171774457410841
r_Visa_mpagominimo	0.0143990030079387	0.0189854660602788	0.0239829861489803
r_mactivos_margen	0.0142413502524687	0.0173786916689987	0.018246264587196
cliente_edad	0.0128832275214311	0.0137172768502108	0.0215290653288254
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.0124515157437019	0.02011739068895	0.00921583596902607
ccaja_ahorro___r_mcuentas_saldo	0.0117781931643821	0.00609462028585949	0.00844148762133275
r_mprestamos_personales___cprestamos_personales	0.0110021312596473	0.00757903563244088	0.00532228160104701
r_Master_Fvencimiento	0.0102623643488365	0.010464892673911	0.0172428836296216
r_mrentabilidad	0.0102034673708672	0.00947661260609885	0.0127822008943178
ctrx_quarter___ctarjeta_visa	0.0101982075067111	0.0253696386331543	0.0136874250190861
nulos___r_mcomisiones_mantenimiento	0.00980903214859577	0.0144619486291254	0.0204493401679572
r_Master_mfinanciacion_limite	0.00966616620452895	0.00827530420859667	0.0177009488493838
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.00961711852277054	0.0110154158009211	0.0183117024757335
cdescubierto_preacordado___ctarjeta_visa	0.00932508896256602	0.00786532822083494	0.00152688406587414
Visa_cconsumos	0.00878023408257576	0.0167506970611741	0.019991274948195
r_Visa_mfinanciacion_limite	0.00840856976587489	0.00764732484827647	0.0141018649798233
r_Visa_msaldototal	0.00832733490178318	0.018690583681363	0.0219216926600502
r_Visa_mconsumospesos	0.00831915008470794	0.0258118140829138	0.0306031192060203
r_Master_mpagominimo	0.00813659983054058	0.0100885254531977	0.01779910568219
nulos___r_Visa_fechaalta	0.00810438117811753	0.00501462103346642	0.00958665067073836
r_mcuentas_saldo___r_mprestamos_personales	0.00796816284039349	0.0143306872200645	0.0201112444105137
ctarjeta_visa___r_mcuentas_saldo	0.00790218221967316	0.0128843830107631	0.0118878830843058
Master_status	0.0078916939597906	0.00609140632975075	0.00158141563965536
nulos___r_mcuenta_corriente	0.00777962580033335	0.0137465967120894	0.018246264587196
r_mcaja_ahorro___r_Visa_fechaalta	0.00749547995136435	0.00671577638795492	0.0130984840222489
cdescubierto_preacordado___r_mcuenta_corriente	0.00724531765518985	0.011060348018211	0.0120187588613807
r_Visa_msaldopesos	0.00710030752740977	0.0175786561547293	0.0174610099247464
ctrx_quarter___r_mcuentas_saldo	0.00702709801210927	0.00920459386005019	0.0139600828879921
r_mprestamos_personales___ccomisiones_otras	0.00701059135727319	0.0186835229977123	0.0242447377031301
r_mcuentas_saldo___ccomisiones_otras	0.00693575947590395	0.0317221323373971	0.0392518268077217
ctrx_quarter___r_mprestamos_personales	0.00675366002596968	0.00791059370500703	0.0132729850583488
nulos___ccomisiones_otras	0.0066515941372091	0.0210290629381619	0.0176791362198713
