Feature	Gain	Cover	Frequency
ctrx_quarter	0.202321146363373	0.0113709392369273	0.0102040816326531
ctarjeta_visa___r_mcuentas_saldo	0.0739111296480891	0.0155529661984396	0.0131665569453588
cpayroll_trx	0.0370610671506341	0.00781178413803105	0.0032916392363397
r_mpayroll	0.0353065730977559	0.0177245194442147	0.0121790651744569
campo8	0.0340476368885797	0.00109826952298635	0.00032916392363397
ctrx_quarter___r_mcaja_ahorro	0.0285662541366673	0.00518000270043508	0.00658327847267939
r_mprestamos_personales	0.0272793733490257	0.0101263416493191	0.00954575378538512
r_mrentabilidad_annual	0.0267596291732921	0.0374096016816455	0.0339038841342989
r_mpasivos_margen	0.0237119852590403	0.0110664913741312	0.0157998683344305
ctrx_quarter___cdescubierto_preacordado	0.0230960452228187	0.0151421904740902	0.0138248847926267
r_mtarjeta_visa_consumo	0.0182180806260341	0.0184162067581574	0.0157998683344305
r_mrentabilidad	0.0158731261904835	0.0188977665937519	0.021395655036208
cliente_edad	0.015849406339977	0.0257465591583283	0.032587228439763
r_mcuentas_saldo___r_mcaja_ahorro	0.0148261004015842	0.009040996513537	0.0118499012508229
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.0144483790666671	0.009482589855993	0.010533245556287
ccaja_ahorro___r_mcuentas_saldo	0.0136775406882889	0.0143994461000028	0.0148123765635286
r_Visa_mpagominimo	0.0133776233357882	0.0203354951129467	0.0240289664252798
ctrx_quarter___r_mcuentas_saldo	0.0126820364927093	0.0106984126472592	0.0128373930217248
r_mactivos_margen	0.0110292555819042	0.0253470425506357	0.0233706385780119
r_mprestamos_personales___cprestamos_personales	0.0107126630199085	0.0121284148504728	0.00526662277814352
cdescubierto_preacordado___r_mcuentas_saldo	0.0100146793909797	0.0115001291730812	0.0131665569453588
Master_status	0.00995902389943312	0.0118786849462313	0.00427913100724161
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.00990029558760451	0.0179011190260754	0.022053982883476
r_Master_Fvencimiento	0.00936537625042028	0.0235617174581038	0.0240289664252798
r_Visa_mconsumospesos	0.00933811229518524	0.0185689734194302	0.0227123107307439
r_Master_mfinanciacion_limite	0.00890111935445364	0.0170596045567654	0.0233706385780119
r_mcaja_ahorro___r_Visa_fechaalta	0.00885466343472566	0.0265981259287971	0.0207373271889401
r_Visa_mfinanciacion_limite	0.00858545529903281	0.0167204894018441	0.021395655036208
r_mcuenta_corriente___r_Visa_fechaalta	0.00833271415701997	0.0137873007371479	0.0167873601053325
nulos___r_Visa_fechaalta	0.00824789573256805	0.0133701808039518	0.0148123765635286
r_mcomisiones_mantenimiento___r_Visa_fechaalta	0.00797604902837632	0.0145281978070652	0.0184331797235023
ccaja_ahorro___r_mprestamos_personales	0.00789526478069696	0.0112139790603488	0.0118499012508229
ctarjeta_visa___r_mcuenta_corriente	0.00788385286303364	0.0160710945662175	0.0167873601053325
r_mprestamos_personales___ccomisiones_otras	0.00765080604950256	0.0133581531008885	0.0177748518762344
ctarjeta_visa_transacciones	0.00758886369088625	0.0138689259619164	0.0161290322580645
ctrx_quarter___r_mprestamos_personales	0.0075396262216265	0.0198455010528387	0.0171165240289664
nulos___r_mcuenta_corriente	0.00752462375296508	0.02113332825482	0.0167873601053325
Visa_cconsumos	0.00732892070328279	0.0123010905964687	0.0167873601053325
r_Master_fultimo_cierre	0.00693124670582444	0.0114978908337219	0.0148123765635286
ctarjeta_debito___r_mprestamos_personales	0.00690224646970607	0.0111815703335409	0.0121790651744569
r_mcuentas_saldo___r_mprestamos_personales	0.00681324920549011	0.0181379312850987	0.0161290322580645
cdescubierto_preacordado___r_mprestamos_personales	0.00678170754739791	0.00970858122745096	0.0131665569453588
r_Visa_msaldototal	0.0066911576308703	0.0119029223859805	0.0138248847926267
r_mcuentas_saldo___ccomisiones_otras	0.00650760638281992	0.00951371086347062	0.0128373930217248
ctarjeta_debito___cprestamos_personales	0.00618403092164056	0.000240102348202044	0.00032916392363397
nulos___ccomisiones_otras	0.0061490143494532	0.0176843574334815	0.0161290322580645
r_Master_mpagominimo	0.0060967320159341	0.015531358133239	0.0154707044107966
ctrx_quarter___ctarjeta_debito	0.00587981214104415	0.0159960495198064	0.0144832126398947
nulos___r_mcomisiones_mantenimiento	0.00554368777553273	0.00927249608757495	0.00921658986175115
ctrx_quarter___ccomisiones_otras	0.00535101145658493	0.00819663018413975	0.0144832126398947
r_Visa_msaldopesos	0.00523935594039318	0.0152189547269369	0.010862409479921
ctarjeta_debito___r_mcaja_ahorro	0.00509046638383072	0.00827585526188446	0.0125082290980908
ctarjeta_visa___r_mcaja_ahorro	0.00506169331925893	0.0121998866442922	0.0125082290980908
cproductos	0.00504826563808304	0.0204401105100503	0.0134957208689928
ccajas_consultas	0.00504314038437921	0.0109418522785422	0.00362080315997367
cdescubierto_preacordado___ctarjeta_visa	0.00499666541587941	0.00629429118220974	0.00296247531270573
r_mprestamos_personales___ccomisiones_mantenimiento	0.00498498780388716	0.010958019561023	0.010533245556287
ctarjeta_debito___r_mcuentas_saldo	0.00474426527351802	0.00935043344598945	0.0131665569453588
ctarjeta_visa___r_Visa_fechaalta	0.00465276469075682	0.0109157203407208	0.010862409479921
ccallcenter_transacciones	0.00463852710177063	0.00894559741132547	0.00362080315997367
nulos___r_mcuentas_saldo	0.0044454131958265	0.012581071791991	0.010533245556287
r_mcomisiones	0.00426407179127516	0.0116026950064341	0.00987491770901909
ccomisiones_mantenimiento___r_Visa_fechaalta	0.0041190625739249	0.0112286428799467	0.00855826201448321
ctrx_quarter___ctarjeta_visa	0.00409388089648213	0.0079567098695603	0.00921658986175115
ccaja_ahorro___r_mcomisiones_mantenimiento	0.00401986932611252	0.00804705922424133	0.00987491770901909
ccaja_ahorro___r_Visa_fechaalta	0.00373604458901162	0.00879920192684343	0.00855826201448321
ctrx_quarter_normalizado	0.00371187141107639	0.00341089208428613	0.00526662277814352
cdescubierto_preacordado___r_mcuenta_corriente	0.0035810960681057	0.00689724721811667	0.00921658986175115
r_mcuentas_saldo	0.00350663665748261	0.00934108905336293	0.00822909809084924
thomebanking	0.00339208117529721	0.00394385956329851	0.00427913100724161
r_mcuenta_corriente___r_mcuentas_saldo	0.00336304782648029	0.00742105908011116	0.00822909809084924
r_mcuenta_corriente___ccomisiones_mantenimiento	0.00329138973175587	0.00623205590924052	0.00855826201448321
r_mcomisiones_otras	0.00320796920950396	0.00618151798201949	0.00888742593811718
r_mcomisiones_mantenimiento	0.00298670224956485	0.00721280587387712	0.00855826201448321
cdescubierto_preacordado___nulos	0.00287574345103503	0.00527189596991516	0.00362080315997367
cdescubierto_preacordado___r_mcomisiones_mantenimiento	0.00256647841770183	0.00605130326399028	0.0075707702435813
ccaja_seguridad	0.00243898061591556	0.00215471176469212	0.000658327847267939
nulos___ccomisiones_mantenimiento	0.00231701239996494	0.00692408706447032	0.00460829493087558
ccajas_transacciones	0.00217591826883335	0.00537276282279053	0.00197498354180382
ctrx_quarter___cprestamos_personales	0.00203801065645272	0.00547114188282378	0.0032916392363397
Visa_status	0.00138201718973652	0.0118331495726387	0.00394996708360764
campo1	0.000878063413358091	0.000322010736383513	0.000987491770901909
ctarjeta_visa___ctarjeta_debito	0.000634609806633197	0.0030960750469881	0.00197498354180382
