Feature	Gain	Cover	Frequency
ctrx_quarter___r_mcaja_ahorro	0.0880183674991469	0.0228218006341182	0.0136709601873536
ctrx_quarter	0.0647711093371531	0.00822263703939956	0.00723067915690867
r_mpayroll	0.0417002134713803	0.0456443137215378	0.0148711943793911
ctrx_quarter_normalizado	0.0335160064110129	0.00931916224825636	0.00881147540983607
ctrx_quarter___cdescubierto_preacordado	0.0310917484402855	0.0179757528558579	0.0132611241217799
r_mprestamos_personales	0.0263646591965045	0.0137324852540785	0.0134074941451991
r_mrentabilidad_annual	0.0262786587452283	0.0287689586430043	0.0260538641686183
cpayroll_trx	0.0256453742080995	0.0262098313491468	0.00345433255269321
ccaja_ahorro___r_mcuentas_saldo	0.0237189264479218	0.00881327572076815	0.0116510538641686
ctrx_quarter___ctarjeta_debito	0.022631149549049	0.0118378509906154	0.0159250585480094
r_mpasivos_margen	0.0196932938601958	0.0161522050479327	0.0180913348946136
ctrx_quarter___ctarjeta_visa	0.0189926335523134	0.0143765380737278	0.00977751756440281
r_mtarjeta_visa_consumo	0.0158393587099309	0.0145911230503169	0.0139929742388759
r_Visa_mpagominimo	0.0145498946179254	0.0167213882105412	0.0207845433255269
cliente_edad	0.0141521087349957	0.0158638501244509	0.0263466042154567
r_mactivos_margen	0.013643639248429	0.0191062573706025	0.0189988290398126
r_mcuentas_saldo___r_mcaja_ahorro	0.0135244516852404	0.00970222381251287	0.0134367681498829
r_Visa_mfinanciacion_limite	0.012935868943057	0.0154236880346224	0.0256733021077283
r_Master_mfinanciacion_limite	0.0123031826147465	0.013569090171317	0.0256440281030445
r_mrentabilidad	0.0119406296424133	0.0144108177519134	0.0185304449648712
r_mcuentas_saldo	0.0118301654175018	0.00890678087235165	0.00781615925058548
ctrx_quarter___ccomisiones_otras	0.0118023265165387	0.0167363124936357	0.0141978922716628
r_Master_Fvencimiento	0.0112306675866648	0.0128303803592065	0.0207259953161593
cdescubierto_preacordado___r_mcuentas_saldo	0.011185942826126	0.0117902605995302	0.0105971896955504
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.0110290209865819	0.0122553808966495	0.0195843091334895
r_mprestamos_personales___cprestamos_personales	0.0106463261219883	0.0105031479265052	0.00403981264637002
r_mcomisiones_mantenimiento___r_Visa_fechaalta	0.0104306348244072	0.0169991010179841	0.0190281030444965
r_Visa_msaldototal	0.0103503181519127	0.0131616066015575	0.0149590163934426
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.00972238560679656	0.0135636884347878	0.00807962529274005
nulos___r_mcomisiones_mantenimiento	0.0095314629525378	0.0109757576717443	0.0131147540983607
Visa_cconsumos	0.00953047122035948	0.0127519360235802	0.0173009367681499
r_Master_mpagominimo	0.0094749607230522	0.0110615549226278	0.0181206088992974
r_Visa_msaldopesos	0.0094395819545365	0.0143365711812093	0.0139344262295082
ctarjeta_visa___r_mcuentas_saldo	0.00942164808521699	0.0176632142387789	0.00945550351288056
nulos___ccomisiones_otras	0.00931391825093882	0.0158609010146179	0.0183548009367682
nulos___r_Visa_fechaalta	0.0092929879557487	0.010110268408217	0.0154566744730679
r_Visa_mconsumospesos	0.00923090863895898	0.0161008562795013	0.0191744730679157
ctarjeta_visa___r_Visa_fechaalta	0.00915316918329366	0.0096321228760017	0.0129391100702576
r_Master_fultimo_cierre	0.00905168143011412	0.00856719385397567	0.0180620608899297
ctarjeta_visa_transacciones	0.00903888703802732	0.0116236607181202	0.0135538641686183
ctarjeta_debito___r_mcaja_ahorro	0.00898909931491403	0.00903317554933749	0.0151932084309133
r_mcuenta_corriente___r_Visa_fechaalta	0.00893331809266226	0.0098357877059952	0.0168911007025761
ctrx_quarter___r_mprestamos_personales	0.00878339216030596	0.00815503837789824	0.0146370023419204
r_mcuentas_saldo___r_mprestamos_personales	0.00874361211994024	0.012859226029459	0.0159250585480094
r_mcaja_ahorro___r_Visa_fechaalta	0.00861290143845033	0.0114542755663122	0.0159543325526932
r_mcomisiones_mantenimiento	0.00858160175320423	0.0093599657148605	0.0103044496487119
ctarjeta_visa___r_mcaja_ahorro	0.00857841686150101	0.0123903647319033	0.0115925058548009
r_mcuentas_saldo___ccomisiones_otras	0.00855021459940658	0.017027077842747	0.0149004683840749
ctrx_quarter___r_mcuentas_saldo	0.00843183534171224	0.0144840043311203	0.013056206088993
ctarjeta_debito___r_mprestamos_personales	0.008266330433695	0.0103740002505254	0.0170081967213115
r_mprestamos_personales___ccomisiones_otras	0.00818302904462011	0.0128783406302287	0.0150175644028103
cdescubierto_preacordado___r_mcuenta_corriente	0.007803584616106	0.00787324944390165	0.0118266978922717
ccaja_ahorro___r_mcomisiones_mantenimiento	0.00751983409369998	0.0159281546203391	0.0127927400468384
nulos___r_mcuenta_corriente	0.00743545519544361	0.00765200911086275	0.0127049180327869
cdescubierto_preacordado___r_mprestamos_personales	0.00737770385211831	0.00914389873610784	0.0112997658079625
ccaja_ahorro___r_Visa_fechaalta	0.00725115408746849	0.00569410800126762	0.0117388758782201
r_mcomisiones	0.00710559797851009	0.00799208516512856	0.0121779859484778
ccaja_ahorro___r_mprestamos_personales	0.00697937808027686	0.00766464708911192	0.0122365339578454
r_mcomisiones_otras	0.00689255541603772	0.0077275490201384	0.0115632318501171
nulos___ccomisiones_mantenimiento	0.00680601405892045	0.00602997387853272	0.00357142857142857
r_mprestamos_personales___ccomisiones_mantenimiento	0.00670878232083058	0.00984561807210534	0.00989461358313817
ctarjeta_debito___r_mcuentas_saldo	0.00670686292513046	0.0110284841808805	0.0142271662763466
ctarjeta_visa___r_mcuenta_corriente	0.00658342878531188	0.0134600947458629	0.0120316159250585
r_mcuenta_corriente___r_mcuentas_saldo	0.00657455021459082	0.0096480450902013	0.0125585480093677
ccomisiones_mantenimiento___r_Visa_fechaalta	0.00619536108415628	0.0112333852538848	0.00851873536299766
campo1	0.00618743746808822	0.000206877075889086	0.00040983606557377
Master_status	0.00583684077684453	0.00982435866418432	0.00225409836065574
r_mcuenta_corriente___ccomisiones_mantenimiento	0.00582892888385031	0.00712370140491323	0.00875292740046839
cdescubierto_preacordado___ctarjeta_visa	0.00573011490147005	0.00609839421962557	0.00128805620608899
nulos___r_mcuentas_saldo	0.00566644804912064	0.0054997745718317	0.0118852459016393
cdescubierto_preacordado___r_mcomisiones_mantenimiento	0.00539530030209652	0.00631091630878094	0.0102166276346604
cproductos	0.00493943282166062	0.0147842252015734	0.00863583138173302
ctrx_quarter___cprestamos_personales	0.00476938200085651	0.0130042537185718	0.00412763466042155
ccallcenter_transacciones	0.00468881798229601	0.0300975574469467	0.00567915690866511
ccajas_consultas	0.00428157296763016	0.00827067674772366	0.00216627634660422
Visa_status	0.00415932706605994	0.00851153064708484	0.00193208430913349
ccaja_seguridad	0.00398475528504031	0.0167873857139261	0.00257611241217799
ccajas_transacciones	0.00333236706311609	0.00176673524257248	0.0015807962529274
thomebanking	0.00298850121790199	0.00458715912895211	0.00409836065573771
cdescubierto_preacordado___nulos	0.00258459549776868	0.00251157165659195	0.00374707259953162
campo8	0.00204229017017403	0.00217222046770598	0.000848946135831382
ctarjeta_debito___cprestamos_personales	0.00194240446639091	0.00256335236535241	0.00184426229508197
ctarjeta_visa___ctarjeta_debito	0.00102872882428952	0.00241280378375756	0.0022248243559719
