Feature	Gain	Cover	Frequency
ctrx_quarter	0.106625736036857	0.00650903542920455	0.00699832648714438
ctrx_quarter___r_mcaja_ahorro	0.10292645938141	0.0114734555660601	0.010801764795375
campo1	0.0520367861885767	0.00356754180017701	0.00212992545260916
r_mpayroll	0.0453855169269164	0.0228242987533407	0.0132359653126426
ccaja_ahorro___r_mcuentas_saldo	0.0392904044932055	0.0102006263562573	0.0133881028449719
ctrx_quarter___cdescubierto_preacordado	0.0325634409185696	0.0109190633547367	0.0117145899893504
cpayroll_trx	0.0296949132724238	0.010545142256743	0.00395557584055987
r_mrentabilidad_annual	0.0295021747958583	0.0340915698586972	0.0351437699680511
r_mprestamos_personales	0.0262227546314898	0.0186777215496207	0.0136923779096303
ctrx_quarter_normalizado	0.0243415297646357	0.00669468327923193	0.0071504640194736
r_mpasivos_margen	0.0216133548128146	0.0135014255040613	0.0159744408945687
r_mtarjeta_visa_consumo	0.0180213047079597	0.0142209030340228	0.0139966529742888
campo8	0.0163745680769063	0.000919452128403259	0.000608550129316903
r_mactivos_margen	0.0138846502854022	0.021557427604587	0.0196257416704701
cdescubierto_preacordado___r_mcuentas_saldo	0.0136784864671953	0.0154208802282388	0.0173436786855317
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.0125806425733425	0.0129882027910246	0.010801764795375
ctarjeta_visa___r_mcuentas_saldo	0.0124888492763953	0.01468311748668	0.0117145899893504
cliente_edad	0.0121857932155261	0.0255860988904309	0.0290582686748821
r_Visa_mpagominimo	0.0111747544777111	0.0181991437210929	0.0217556671230793
cdescubierto_preacordado___ctarjeta_visa	0.010638884317661	0.00937425550851905	0.00380343830823064
nulos___r_mcomisiones_mantenimiento	0.0096733913299992	0.0115107739869751	0.0124752776509965
r_mrentabilidad	0.00961287493749633	0.0186029847278973	0.0197778792027993
nulos___r_Visa_fechaalta	0.00955019723509887	0.0147084864588658	0.014148790506618
r_mcuentas_saldo___r_mcaja_ahorro	0.00928036977542263	0.0110875813163782	0.0129316902479842
ccaja_ahorro___r_mprestamos_personales	0.0090215675617154	0.00958101763082838	0.0104974897307166
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.00894779935989535	0.0165022442394076	0.02160352959075
Master_status	0.0085271456874709	0.00714618507146965	0.00319488817891374
ctarjeta_visa_transacciones	0.00849273256108858	0.0111639992814926	0.0132359653126426
Visa_cconsumos	0.00849229283236557	0.0138309629353466	0.0182565038795071
r_Visa_msaldopesos	0.00848528884966395	0.0132389227397561	0.0133881028449719
r_Visa_msaldototal	0.00842818297243041	0.0119975871963438	0.0150616157005933
r_Visa_mconsumospesos	0.00830220699543782	0.0178424191647473	0.0237334550433592
r_Master_Fvencimiento	0.00818935614745091	0.0206192755331771	0.0225163547847254
r_mprestamos_personales___cprestamos_personales	0.00806356372077915	0.0119589246013077	0.00456412596987677
ctarjeta_visa___r_mcaja_ahorro	0.00785633368771104	0.0149087869177006	0.0118667275216796
r_Master_mfinanciacion_limite	0.00767844889747945	0.0139392781893837	0.0211471169937624
r_mcomisiones_mantenimiento	0.00736484725475642	0.00807601659398135	0.00912825193975354
r_Visa_mfinanciacion_limite	0.00724820749604796	0.0176407893436275	0.0208428419291039
nulos___r_mcuenta_corriente	0.00696603309864682	0.0191438759506658	0.0167351285562148
r_mcuenta_corriente___r_Visa_fechaalta	0.00669755752948222	0.0138547359321986	0.0150616157005933
ctrx_quarter___r_mcuentas_saldo	0.0066950296227688	0.00625675653472934	0.00958466453674121
r_mcuentas_saldo___ccomisiones_otras	0.00667058817467093	0.0119694780344897	0.0173436786855317
ctrx_quarter___ctarjeta_debito	0.0066688827527875	0.0164586196792964	0.0170394036208733
r_mcuentas_saldo___r_mprestamos_personales	0.00666776646894649	0.0185899095796287	0.0179522288148486
r_mcomisiones_mantenimiento___r_Visa_fechaalta	0.00648243079559784	0.0143693435519055	0.0158223033622395
r_mprestamos_personales___ccomisiones_otras	0.00627664402702812	0.017435282524423	0.0164308534915564
r_mcaja_ahorro___r_Visa_fechaalta	0.0062161420892468	0.0236596011382141	0.0194736041381409
r_Master_mpagominimo	0.00612775918156721	0.0124331625618743	0.0158223033622395
cdescubierto_preacordado___r_mprestamos_personales	0.00603145505568238	0.00743227568467629	0.0121710025863381
ctarjeta_debito___r_mprestamos_personales	0.00595524941147469	0.00712168259169242	0.0126274151833257
ctarjeta_debito___r_mcaja_ahorro	0.00590165484170382	0.00923945669163371	0.0133881028449719
ccaja_ahorro___r_Visa_fechaalta	0.00586030622796105	0.00908352508767135	0.0123231401186673
ccajas_consultas	0.0058103756091479	0.0137064916711435	0.00380343830823064
