Feature	Gain	Cover	Frequency
ctrx_quarter___r_mcaja_ahorro	0.178001964775306	0.0299882208661752	0.0272680130218087
r_mpayroll	0.0535022114369664	0.0571887350840697	0.0162628561551093
campo1	0.0473355675190604	0.00110506419402552	0.000482555962086946
ctrx_quarter_normalizado	0.0465704194907766	0.00763103382868327	0.00821785601106278
ctrx_quarter___cdescubierto_preacordado	0.0399076753831175	0.0239289829530739	0.0181138543977414
cpayroll_trx	0.0325770288734693	0.026193663378426	0.00489038057100055
r_mrentabilidad_annual	0.030396345250353	0.0258322567705078	0.0252945752067068
r_mprestamos_personales	0.0230183564582892	0.0139717519190672	0.0116893780069719
r_mpasivos_margen	0.0199507088995066	0.0143627816945975	0.0154706000979517
ctrx_quarter___ctarjeta_visa	0.0163875021205793	0.0226229294275793	0.013605197199735
r_mtarjeta_visa_consumo	0.0158666658834263	0.0177804964904767	0.019914436345827
r_Visa_mpagominimo	0.0147689664733826	0.0175459733548633	0.0218518625219671
r_mactivos_margen	0.0138339575926756	0.0175896506521639	0.0165005329722566
r_mcomisiones_mantenimiento___ccomisiones_mantenimiento	0.0137239634902472	0.0190228184018084	0.00967272622511596
cliente_edad	0.0136649304305557	0.0143707506232748	0.0221615626170378
cdescubierto_preacordado___ctarjeta_visa	0.0122141434036046	0.00630135668354847	0.00134683529716804
ccaja_ahorro___r_mcuentas_saldo	0.0117555251112471	0.00692931171500731	0.00845553282821008
cdescubierto_preacordado___r_mcuentas_saldo	0.0103529293677668	0.0216061121538495	0.0236236351588834
r_mprestamos_personales___cprestamos_personales	0.0103305817107546	0.00904453142173954	0.00630923914609202
r_Master_mfinanciacion_limite	0.0100051285836564	0.00908595808954848	0.0180778427587796
nulos___r_mcomisiones_mantenimiento	0.00994013130854088	0.0130410006091363	0.0166301748725188
r_mrentabilidad	0.00985141983236287	0.0107359884686361	0.013122641237648
ctrx_quarter	0.00977473908869299	0.00511932684156419	0.00568263662815822
r_Master_Fvencimiento	0.00955169536733582	0.0119689281761398	0.0150600674137881
r_mcuenta_corriente___r_mcomisiones_mantenimiento	0.00927491271933139	0.0101388499945255	0.0176529054190314
r_mcuentas_saldo___r_mcaja_ahorro	0.00927245416018954	0.00960869603247118	0.0178257612860477
r_Visa_msaldototal	0.00922011872106124	0.0183650516382104	0.0240413701708392
r_Visa_mfinanciacion_limite	0.00837213453011505	0.00869866444846261	0.0144550718792314
