Feature	Gain	Cover	Frequency
ctrx_quarter	0.29457665110829	0.0206541568028699	0.0220499714871058
cpayroll_trx	0.0644568710958216	0.0180624133586668	0.00768792109320548
mcuentas_saldo	0.0611917689947996	0.0348619260280182	0.039453397258538
mpayroll	0.0556743291980209	0.030749867447266	0.0182271316028471
mpasivos_margen	0.0443384603679064	0.012209022447442	0.0207616110841236
mprestamos_personales	0.0423409543119947	0.0221278023388355	0.0134961032377975
mtarjeta_visa_consumo	0.0366573353695392	0.0181152176069975	0.0211417830063151
mrentabilidad_annual	0.0340163935318159	0.0378003840056472	0.0452404587407861
mcuenta_corriente	0.0277570075408309	0.0265288957505203	0.0268654825015312
mcaja_ahorro	0.0240620304566093	0.0132738956971971	0.0215430755908505
mcomisiones_mantenimiento	0.0174800025188632	0.0128224297823805	0.0150379115889074
Visa_mpagominimo	0.0154377118688307	0.0181306819381697	0.0227891946691448
mrentabilidad	0.0149374087418917	0.0237182033510958	0.0267809998521554
ctarjeta_visa	0.0131754775492691	0.0130642185782675	0.00561809618349632
mactivos_margen	0.0131689410059509	0.0241217575814599	0.0268021205144993
cdescubierto_preacordado	0.0131623363308866	0.0209177470426426	0.00887067818446787
ctarjeta_master	0.0100493337316202	0.00464691521193439	0.00302025471518787
Master_fechaalta	0.00947849096233377	0.0236581482497704	0.028534014826705
cliente_edad	0.00919239041206066	0.022141091291897	0.0324624580226836
Visa_fechaalta	0.00914477932442496	0.0291662365864704	0.0236762624875916
ccajas_consultas	0.00878790631515264	0.0214251592828249	0.00734999049570195
Master_Fvencimiento	0.00755878161938745	0.0228994321750247	0.0284706528396731
ctarjeta_visa_transacciones	0.00749830617252851	0.0116683912872862	0.016051703381418
Visa_Fvencimiento	0.0068998812038323	0.0144360759726135	0.0236551418252476
cproductos	0.00685908748061395	0.0153535103229845	0.0115952436268401
Visa_cconsumos	0.00597145283053765	0.0124285486518738	0.0190508374342619
chomebanking_transacciones	0.00587685592735578	0.0118251386866383	0.0181215282911272
Visa_mconsumospesos	0.00582289582716199	0.0150717788963156	0.0242887616955668
ccomisiones_otras	0.00546843842957057	0.0097318289557338	0.0151223942382833
Visa_msaldopesos	0.00533186913050321	0.0162558058341515	0.0159672207320422
cprestamos_personales	0.00531263170362643	0.015719673714418	0.00644180201491119
numero_de_cliente	0.00509460505783698	0.0113101460277512	0.019705577966925
Master_status	0.00492858168895728	0.0131311004560684	0.00549137220943249
Master_mfinanciacion_limite	0.00488518749241331	0.00902305736258899	0.0181215282911272
mcuenta_debitos_automaticos	0.00399347398576193	0.0125547890211556	0.00882843685977992
cliente_antiguedad	0.00393954656842821	0.00876491127133146	0.0156715314592266
Visa_status	0.00388910978611509	0.0341710100524707	0.0122499841595032
mtransferencias_recibidas	0.00383513872345149	0.00773148608599787	0.0158616174203223
mcomisiones_otras	0.00381955774783582	0.00920479227927316	0.0105814518343295
mautoservicio	0.00375300360035229	0.0151925759318306	0.0162206686801698
cmobile_app_trx	0.00374885751080669	0.00905955157095377	0.00999007328869833
Visa_mpagospesos	0.00367178142018262	0.0141788603239785	0.0157348934462585
thomebanking	0.00363718753683302	0.00591559083759761	0.00722326652163812
mcaja_ahorro_dolares	0.00341062148604743	0.00602841881944193	0.0136439478742053
Visa_msaldototal	0.00336357252844906	0.0193519722068185	0.01170084693856
mcomisiones	0.00332971595789252	0.00937460416851469	0.0103280038862019
mtarjeta_master_consumo	0.00321541501211176	0.0103864975916684	0.00538576889771263
ccaja_seguridad	0.0031415940816975	0.00448888784291495	0.00143620503939004
Visa_mfinanciacion_limite	0.0030457731816255	0.00855962157229933	0.0129047246921663
ccomisiones_mantenimiento	0.00300977210771832	0.00108328248886033	0.00143620503939004
mttarjeta_visa_debitos_automaticos	0.00293853348933551	0.00706361648982413	0.0106448138213614
tcallcenter	0.00282802558627302	0.00554365495406143	0.00276680676706022
Visa_mconsumosdolares	0.00270866524310594	0.00959843509588574	0.00958878070416288
ccallcenter_transacciones	0.00267164317246094	0.010579944515971	0.00384396054660274
Master_mconsumospesos	0.00261131846977868	0.00555567412181007	0.00654740532663104
mtransferencias_emitidas	0.0021850198294013	0.0086581144641929	0.0108982617694891
ctarjeta_visa_debitos_automaticos	0.00192706297594739	0.00511317451265199	0.00576594081990411
ctransferencias_recibidas	0.00188422124835031	0.0064299577697473	0.00868059222337213
ctarjeta_debito_transacciones	0.00176956651762356	0.00758978179291797	0.0118486915749678
ctransferencias_emitidas	0.00174707465076131	0.00491601070634906	0.00568145817052823
Master_mpagospesos	0.00167015492005009	0.0121255482193699	0.00792024837898917
cextraccion_autoservicio	0.00156785947829821	0.0105022085605707	0.00895516083384375
mpagomiscuentas	0.00142119610797332	0.00555273939823153	0.00589266479396794
ctarjeta_debito	0.0012765392967521	0.00370084408634445	0.00416077048176231
internet	0.0012489366318473	0.00750981546389292	0.00337930597503538
Master_cconsumos	0.00122668450713361	0.000946649189548566	0.00211206623439711
Master_mlimitecompra	0.00103562228832685	0.00205527198177917	0.00363275392316303
Master_msaldopesos	0.000987988874805685	0.00647912457404228	0.00451982174160982
Visa_mlimitecompra	0.000922610608547404	0.00335282962191646	0.00359051259847509
Visa_mpagado	0.00084113070561788	0.0064875930684552	0.00291465140346801
catm_trx	0.000805947708269674	0.00593220722294534	0.00318922001393964
Master_mpagominimo	0.000805812098985668	0.00201425266104482	0.00346378862441126
mextraccion_autoservicio	0.000799603779729482	0.00744401272028967	0.00756119711914166
cpagomiscuentas	0.000776544384745942	0.0029939647462566	0.00321034067628361
Visa_fultimo_cierre	0.000721574357393547	0.00285311797582146	0.00251335881893256
ctarjeta_master_transacciones	0.000691519650750537	0.00210932238772039	0.00107715377954253
Visa_msaldodolares	0.00067071041908657	0.00422832113429155	0.00225991087080491
Visa_mconsumototal	0.000625557674920133	0.0017275084951153	0.00240775550721271
mplazo_fijo_dolares	0.000624407653412099	0.00932249978902193	0.00329482332565949
Master_msaldototal	0.000588947754266664	0.00422138273729132	0.00327370266331552
matm	0.000535959939414562	0.00142971104561325	0.00192198027330137
ccajas_transacciones	0.000529897530152132	0.00331464481071286	0.00164741166282975
ccuenta_debitos_automaticos	0.000516135956142035	0.00074488816564655	0.0016051703381418
matm_other	0.000416598785461567	0.00648464123516118	0.0025556001436205
ccaja_ahorro	0.000400912946741831	0.0031713338338748	0.00154180835110989
Master_fultimo_cierre	0.000370608874130256	0.00111980195442414	0.00133060172767018
cseguro_vida	0.000342510763491182	0.00400797773725863	0.00149956702642195
Master_mconsumototal	0.000217241352709408	0.000584269489480648	0.000591378545631191
Visa_delinquency	0.00019310101697675	0.000683441066754813	0.000422413246879422
